"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO","PLACE","PLACE_NAME","PLACE_STREET","PLACE_CITY","PLOC0","PLOC","PLOC_LAT","PLOC_LNG","PLOC_ADD","PLOC_PID","PLOC_APPROX","PLOC_GEOID","ARR_HOUR","ARR_MIN","ARR_AMPM","ARR_TIME","ACTIVITY","ACTIVITY_TEXT","LEAVE","NOTRIPS","NOTRIPS_TEXT","DEP_HOUR","DEP_MIN","DEP_AMPM","DEP_TIME","ACT_TIME","MODE","MODE_TEXT","PEOPLE","VEHICLE","VEHICLE_TEXT"
"R_3hEAjxLV0ENOp1S","R_DOEFGvXI2Xqxo1b",1004,2,"","DIARY12",2019-01-14,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,45,"PM",2019-01-14 15:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,675,NA,"",NA,NA,""
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-14 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",7,25,"AM",2019-01-14 07:25:00,"Work activities","","Yes",NA,"",11,0,"AM",2019-01-14 11:00:00,215,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,3,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",11,20,"AM",2019-01-14 11:20:00,"Work activities","","Yes",NA,"",6,25,"PM",2019-01-14 18:25:00,425,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",6,50,"PM",2019-01-14 18:50:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,490,NA,"",NA,NA,""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-15 03:00:00,"Home activities","","Yes",NA,"",7,15,"AM",2019-01-15 07:15:00,255,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",7,40,"AM",2019-01-15 07:40:00,"Work activities","","Yes",NA,"",12,50,"PM",2019-01-15 12:50:00,310,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,3,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",1,5,"PM",2019-01-15 13:05:00,"Work activities","","Yes",NA,"",4,0,"PM",2019-01-15 16:00:00,175,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",4,15,"PM",2019-01-15 16:15:00,"Home activities","","Yes",NA,"",5,20,"PM",2019-01-15 17:20:00,65,"Car/Van/Truck/SUV Driver","","3","Primary household vehicle",""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,5,"Other place","","","","","",NA,NA,"","",FALSE,"490050010012",5,30,"PM",2019-01-15 17:30:00,"Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","Yes",NA,"",7,0,"PM",2019-01-15 19:00:00,90,"Car/Van/Truck/SUV Driver","","3","Primary household vehicle",""
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,6,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",7,15,"PM",2019-01-15 19:15:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-16 03:00:00,465,NA,"",NA,NA,""
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",7,25,"AM",2019-01-29 07:25:00,265,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",7,30,"AM",2019-01-29 07:30:00,"Work activities","","Yes",NA,"",11,0,"AM",2019-01-29 11:00:00,210,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,3,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",11,20,"AM",2019-01-29 11:20:00,"Work activities","","Yes",NA,"",4,20,"PM",2019-01-29 16:20:00,300,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",4,40,"PM",2019-01-29 16:40:00,"Home activities","","Yes",NA,"",5,0,"PM",2019-01-29 17:00:00,20,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,5,"Other place","","","","","",NA,NA,"","",FALSE,"490050008004",5,5,"PM",2019-01-29 17:05:00,"Civic or religious activities","","Yes",NA,"",6,30,"PM",2019-01-29 18:30:00,85,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,6,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",6,35,"PM",2019-01-29 18:35:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,505,NA,"",NA,NA,""
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-30 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",7,25,"AM",2019-01-30 07:25:00,"Work activities","","Yes",NA,"",10,45,"AM",2019-01-30 10:45:00,200,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,3,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",11,0,"AM",2019-01-30 11:00:00,"Work activities","","Yes",NA,"",4,0,"PM",2019-01-30 16:00:00,300,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",4,15,"PM",2019-01-30 16:15:00,"Home activities","","Yes",NA,"",4,15,"PM",2019-01-30 16:15:00,0,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,5,"Other place","","","","","",NA,NA,"","",FALSE,"490050006001",4,30,"PM",2019-01-30 16:30:00,"Civic or religious activities","","Yes",NA,"",5,30,"PM",2019-01-30 17:30:00,60,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,6,"Other place","","","","","",NA,NA,"","",FALSE,"490050012012",5,50,"PM",2019-01-30 17:50:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",8,30,"PM",2019-01-30 20:30:00,160,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,7,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",8,45,"PM",2019-01-30 20:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-31 03:00:00,375,NA,"",NA,NA,""
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-02-21 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-02-21 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",7,30,"AM",2019-02-21 07:30:00,"Work activities","","Yes",NA,"",10,45,"AM",2019-02-21 10:45:00,195,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,3,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",11,5,"AM",2019-02-21 11:05:00,"Work activities","","Yes",NA,"",5,10,"PM",2019-02-21 17:10:00,365,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",5,25,"PM",2019-02-21 17:25:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-22 03:00:00,575,NA,"",NA,NA,""
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-02-22 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-02-22 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050007022",7,30,"AM",2019-02-22 07:30:00,"Work activities","","Yes",NA,"",9,40,"AM",2019-02-22 09:40:00,130,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,3,"Primary job","","","","","",NA,NA,"","",FALSE,"490050014011",10,0,"AM",2019-02-22 10:00:00,"Work activities","","Yes",NA,"",3,30,"PM",2019-02-22 15:30:00,330,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,45,"PM",2019-02-22 15:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-23 03:00:00,675,NA,"",NA,NA,""
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",11,15,"AM",2019-01-14 11:15:00,495,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Toyota Corolla"
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,2,"Secondary job","","","","","",NA,NA,"","",FALSE,"490050004031",11,30,"AM",2019-01-14 11:30:00,"Work activities","","Yes",NA,"",5,0,"PM",2019-01-14 17:00:00,330,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Toyota Corolla"
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050011022",5,20,"PM",2019-01-14 17:20:00,"Eat meal at restaurant","","Yes",NA,"",5,30,"PM",2019-01-14 17:30:00,10,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Toyota Corolla"
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",5,40,"PM",2019-01-14 17:40:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,560,NA,"",NA,NA,""
"R_1mXEs3byxEc53jE","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-15,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-15 03:00:00,"Home activities","","Yes",NA,"",5,20,"PM",2019-01-15 17:20:00,860,"Car/Van/Truck/SUV Passenger","","3","Primary household vehicle",""
"R_1mXEs3byxEc53jE","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-15,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050010012",5,30,"PM",2019-01-15 17:30:00,"Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","Yes",NA,"",7,0,"PM",2019-01-15 19:00:00,90,"Car/Van/Truck/SUV Passenger","","3","Primary household vehicle",""
"R_1mXEs3byxEc53jE","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-15,3,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",7,15,"PM",2019-01-15 19:15:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-16 03:00:00,465,NA,"",NA,NA,""
"R_2Qrq2BHffuG6QTg","R_3hGZSFkL0C3QCio",1005,2,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",5,0,"PM",2019-01-29 17:00:00,840,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_2Qrq2BHffuG6QTg","R_3hGZSFkL0C3QCio",1005,2,"","DIARY3",2019-01-29,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050008004",5,5,"PM",2019-01-29 17:05:00,"Civic or religious activities","","Yes",NA,"",6,30,"PM",2019-01-29 18:30:00,85,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_2Qrq2BHffuG6QTg","R_3hGZSFkL0C3QCio",1005,2,"","DIARY3",2019-01-29,3,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",6,40,"PM",2019-01-29 18:40:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,500,NA,"",NA,NA,""
"R_3EEzyGrsjfKtZlf","R_3hGZSFkL0C3QCio",1005,2,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",4,20,"PM",2019-01-30 16:20:00,800,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_3EEzyGrsjfKtZlf","R_3hGZSFkL0C3QCio",1005,2,"","DIARY4",2019-01-30,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050006001",4,30,"PM",2019-01-30 16:30:00,"Civic or religious activities","","Yes",NA,"",5,30,"PM",2019-01-30 17:30:00,60,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_3EEzyGrsjfKtZlf","R_3hGZSFkL0C3QCio",1005,2,"","DIARY4",2019-01-30,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050012012",5,50,"PM",2019-01-30 17:50:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",8,30,"PM",2019-01-30 20:30:00,160,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Toyota Corolla"
"R_3EEzyGrsjfKtZlf","R_3hGZSFkL0C3QCio",1005,2,"","DIARY4",2019-01-30,4,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",8,40,"PM",2019-01-30 20:40:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-31 03:00:00,380,NA,"",NA,NA,""
"R_1N2OQAZqr5EDGbX","R_3hGZSFkL0C3QCio",1005,2,"","DIARY5",2019-02-21,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-02-21 03:00:00,"Home activities","","Yes",NA,"",10,45,"AM",2019-02-21 10:45:00,465,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Toyota Corolla"
"R_1N2OQAZqr5EDGbX","R_3hGZSFkL0C3QCio",1005,2,"","DIARY5",2019-02-21,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050011013",10,55,"AM",2019-02-21 10:55:00,"Work- or school-related activities","","Yes",NA,"",2,0,"PM",2019-02-21 14:00:00,185,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Toyota Corolla"
"R_1N2OQAZqr5EDGbX","R_3hGZSFkL0C3QCio",1005,2,"","DIARY5",2019-02-21,3,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",2,10,"PM",2019-02-21 14:10:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-22 03:00:00,770,NA,"",NA,NA,""
"R_2Pp5ikqcvWDnu82","R_3hGZSFkL0C3QCio",1005,2,"","DIARY6",2019-02-22,1,"Home","","","","","",NA,NA,"","",FALSE,"490050009002",3,0,"AM",2019-02-22 03:00:00,"Home activities","","No","Worked around home (not for pay)","",3,0,"AM",2019-02-23 03:00:00,1440,NA,"",NA,NA,""
"R_12ncF8bYHVhDSZ4","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",7,5,"AM",2019-01-14 07:05:00,245,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_12ncF8bYHVhDSZ4","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-14,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050002023",7,20,"AM",2019-01-14 07:20:00,"Work activities","","Yes",NA,"",5,5,"PM",2019-01-14 17:05:00,585,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_12ncF8bYHVhDSZ4","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-14,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",5,20,"PM",2019-01-14 17:20:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,580,NA,"",NA,NA,""
"R_33DQrVHwCw9ZEdj","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-15,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-01-15 03:00:00,"Home activities","","Yes",NA,"",7,0,"AM",2019-01-15 07:00:00,240,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_33DQrVHwCw9ZEdj","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-15,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,10,"AM",2019-01-15 07:10:00,"School activities","","Yes",NA,"",12,25,"PM",2019-01-15 12:25:00,315,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_33DQrVHwCw9ZEdj","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-15,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",12,35,"PM",2019-01-15 12:35:00,"Home activities","","Yes",NA,"",2,20,"PM",2019-01-15 14:20:00,105,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_33DQrVHwCw9ZEdj","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-15,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050008003",2,25,"PM",2019-01-15 14:25:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",3,30,"PM",2019-01-15 15:30:00,65,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_33DQrVHwCw9ZEdj","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY12",2019-01-15,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,40,"PM",2019-01-15 15:40:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-16 03:00:00,680,NA,"",NA,NA,""
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",7,15,"AM",2019-01-29 07:15:00,255,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,20,"AM",2019-01-29 07:20:00,"School activities","","Yes",NA,"",12,0,"PM",2019-01-29 12:00:00,280,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",12,10,"PM",2019-01-29 12:10:00,"Home activities","","Yes",NA,"",2,10,"PM",2019-01-29 14:10:00,120,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Corolla"
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,4,"Other place","","","","","",NA,NA,"","",TRUE,"490050007022",2,15,"PM",2019-01-29 14:15:00,"Drop off or pick up passenger(s)","","Yes",NA,"",2,20,"PM",2019-01-29 14:20:00,5,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Corolla"
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,5,"Other place","","","","","",NA,NA,"","",FALSE,"490050006006",2,25,"PM",2019-01-29 14:25:00,"Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","Yes",NA,"",3,20,"PM",2019-01-29 15:20:00,55,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Corolla"
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,6,"Other place","","","","","",NA,NA,"","",TRUE,"490050007022",3,25,"PM",2019-01-29 15:25:00,"Drop off or pick up passenger(s)","","Yes",NA,"",3,30,"PM",2019-01-29 15:30:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Corolla"
"R_28GsSfQWJh0W5wD","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY3",2019-01-29,7,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,35,"PM",2019-01-29 15:35:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,685,NA,"",NA,NA,""
"R_1Q9Dc1Rmklro2MO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",7,0,"AM",2019-01-30 07:00:00,240,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1Q9Dc1Rmklro2MO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY4",2019-01-30,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050002023",7,20,"AM",2019-01-30 07:20:00,"Work activities","","Yes",NA,"",5,15,"PM",2019-01-30 17:15:00,595,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1Q9Dc1Rmklro2MO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY4",2019-01-30,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",5,35,"PM",2019-01-30 17:35:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-31 03:00:00,565,NA,"",NA,NA,""
"R_1LU4MLXZFfPidzO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY5",2019-02-21,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-02-21 03:00:00,"Home activities","","Yes",NA,"",7,15,"AM",2019-02-21 07:15:00,255,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_1LU4MLXZFfPidzO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY5",2019-02-21,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,20,"AM",2019-02-21 07:20:00,"School activities","","Yes",NA,"",12,0,"PM",2019-02-21 12:00:00,280,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_1LU4MLXZFfPidzO","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY5",2019-02-21,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",12,10,"PM",2019-02-21 12:10:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-22 03:00:00,890,NA,"",NA,NA,""
"R_3qjS9hBpJ1XylcK","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY6",2019-02-22,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-02-22 03:00:00,"Home activities","","Yes",NA,"",NA,NA,NA,NA,NA,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3qjS9hBpJ1XylcK","R_2xQ2rUtv5W6xYHp",1006,1,"","DIARY6",2019-02-22,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",5,10,"PM",2019-02-22 17:10:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-23 03:00:00,590,NA,"",NA,NA,""
"R_3FVV48AdkWEyLFY","R_2xQ2rUtv5W6xYHp",1006,2,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010021",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",8,30,"AM",2019-01-14 08:30:00,330,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Corolla "
"R_3FVV48AdkWEyLFY","R_2xQ2rUtv5W6xYHp",1006,2,"","DIARY12",2019-01-14,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",8,40,"AM",2019-01-14 08:40:00,"School activities","","Yes",NA,"",12,30,"PM",2019-01-14 12:30:00,230,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Corolla"
